Data_dt,Data,Product,Sku,Sensation_Posizione,Sensation_Prezzo,Comp_rank_1,Comp_1_Prezzo,Comp_rank_2,Comp_3_prezzo,Comp_rank_4,Comp_4_prezzo,Comp_rank_5,Comp_5_prezzo
22/01/2026,22/01/2026,Iceberg Twice For Man Eau de Toilette 125ml,133105,5,"€ 19,90",Marisa Profumerie,"€ 15,00",Amazon,"15,4",Ditano,"15,92",ProfumeriaWeb,"16,32"
22/01/2026,22/01/2026,Iceberg Twice Platinum Eau de Toilette 125ml,154459,6,"€ 19,90",Notino,"€ 15,04",Ditano,"16,2",ProfumeriaWeb,"16,32",Bontempo Profumi,"16,72"
22/01/2026,22/01/2026,Jean Paul Gaultier Le Male Balsamo Dopobarba 100ml,116480,4,"€ 35,03",Casa del Profumo,"€ 32,95",Parfumdreams,"33,34",Ideabellezza,"34,2",Sensation Profumerie,"35,03"
22/01/2026,22/01/2026,Kenzo Homme Eau de Toilette Indigo 110ml,160129,4,"€ 69,90",Profumeria Lady,"€ 55,44",Pharmasi,"66,7",Ideabellezza,"69,5",Sensation Profumerie,"69,9"
22/01/2026,22/01/2026,Lancôme Absolue Creme Riche,121356,9,"€ 244,48",Parfumdreams,"€ 183,45",Bontempo Profumi,200,Sensation Profumerie,"200,93",eCharme,"209,91"
22/01/2026,22/01/2026,Lancôme Rénergie Multi-Lift Crema 75ml,107701,1,"€ 109,00",Sensation Profumerie,"€ 109,00",Profumeria Ideale,"111,23",Marisa Profumerie,119,Amazon,"121,3"
22/01/2026,22/01/2026,Lancôme Subtil Blush 02 Rose Sable,123755,4,"€ 38,06",Parfumdreams,"€ 34,56",Notino,"35,6",Bontempo Profumi,"36,45",Sensation Profumerie,"38,06"
22/01/2026,22/01/2026,Lancôme Subtil Blush 351 Blushing Tresor,123759,4,"€ 38,06",Rizzi Profumerie,"€ 31,35",Notino,"35,6",Bontempo Profumi,"37,32",Sensation Profumerie,"38,06"
22/01/2026,22/01/2026,Lancôme Teint Idole Ultra Wear Fondotinta Stick 045 Beige Sable,132267,3,"€ 34,84",Bontempo Profumi,"€ 34,30",Greta Profumerie,"34,81",Sensation Profumerie,"34,84",Ditano,"36,37"
22/01/2026,22/01/2026,LPDO Soleil Désire Eau de Parfum 100ml,134523,2,"€ 24,90",Fragranzia,"€ 22,90",Bontempo Profumi,"24,9",Sabbioni,"24,9",Sensation Profumerie,"24,9"
22/01/2026,22/01/2026,MAC Connect In Colour Eye Palette Ombretti 12 Ombretti Unfiltered Nudes,145844,4,"€ 48,00",eCharme,"€ 39,00",Ideabellezza,"40,9",Amazon,"44,99",Sensation Profumerie,48
22/01/2026,22/01/2026,Olaplex Blonde Enhancer Toning Shampoo N.4P 250ml,135966,26,"€ 25,60",Ditano,"€ 17,89",Casa del Profumo,"18,25",Farmasave,"18,48",Verafarma,"19,59"
22/01/2026,22/01/2026,Olaplex Bond Maintenance Conditioner N.5 250ml,163862,25,"€ 25,60",Fragranzia,"€ 16,90",Farmasave,"18,78",Ditano,"18,98",eCharme,"19,9"
22/01/2026,22/01/2026,Olaplex N4D Clean Volume Detox Dry Shampoo 250ml,145455,21,"€ 23,60",Ditano,"€ 17,52",Parfumdreams,"17,52",Petrone OnLine,"17,7",eCharme,"17,9"
22/01/2026,22/01/2026,Rabanne Invictus Parfum 50ml,153990,8,"€ 67,85",My Beauty Self,"€ 60,13",Flaconi,"64,57",Parfumdreams,"64,57",Sabbioni,"64,62"
22/01/2026,22/01/2026,Rabanne Invictus Victory Absolu Parfum Intense 50ml,159858,3,"€ 73,65",Parfumdreams,"€ 69,10",Sabbioni,"70,14",Sensation Profumerie,"73,65",Profumerie Sergnese,"74,75"
22/01/2026,22/01/2026,Rabanne Million Gold Elixir Parfum Intense 100ml,158701,5,"€ 97,71",Parfumdreams,"€ 91,29",Sabbioni,"93,09",Rizzi Profumerie,"93,3",Marisa Profumerie,95
22/01/2026,22/01/2026,Prada Paradoxe Eau de Parfum 50ml,138955,6,"€ 86,39",Casa del Profumo,"€ 74,95",Marisa Profumerie,79,Ditano,"79,94",Bontempo Profumi,"84,26"
22/01/2026,22/01/2026,Pupa Burro Illuminante Corpo 150ml,159540,1,"€ 16,19",Sensation Profumerie,"€ 16,19",-,-,-,-,-,-
22/01/2026,22/01/2026,Pupa Palette M 3D Effects 002 Red,157497,1,"€ 17,90",Sensation Profumerie,"€ 17,90",Profumo Mania,20,eCharme,"20,44",-,-
22/01/2026,22/01/2026,Pupa Shine Bright Gel-Olio Corpo 50ml,159537,3,"€ 15,54",Profumo Mania,"€ 12,00",Sabbioni,"15,06",Sensation Profumerie,"15,54",Amazon,"18,78"
22/01/2026,22/01/2026,Pupa Shock Plump Gloss Labbra 005 Pure Kiss PH Reactive,156386,4,"€ 13,98",Ideabellezza,"€ 12,70",Pharmasi,"13,12",Bontempo Profumi,"13,46",Sensation Profumerie,"13,98"
22/01/2026,22/01/2026,Pupa Vamp! Eye Pencil Matita 2 in 1 400 Midnight Blue,134810,4,"€ 13,65",Ideabellezza,"€ 13,00",Sabbioni,"13,23",Ditano,"13,39",Sensation Profumerie,"13,65"
22/01/2026,22/01/2026,Pupa Vamp! Eye Pencil Matita 2 in 1 401 Lost in Space,134811,5,"€ 13,65",Bontempo Profumi,"€ 12,44",Ideabellezza,13,Sabbioni,"13,23",Ditano,"13,39"
22/01/2026,22/01/2026,Pupa Vamp! Eye Pencil Matita 2 in 1 403 Eccentric Blue,134813,7,"€ 13,65",Bontempo Profumi,"€ 12,81",eCharme,"12,82",Ideabellezza,13,Sabbioni,"13,23"
22/01/2026,22/01/2026,Pupa Vamp! Lip Pencil Matita 2 in 1 008 Intense Ruby,134823,6,"€ 13,65",Econviene,"€ 10,50",eCharme,"12,82",Sabbioni,"13,23",Ditano,"13,39"
22/01/2026,22/01/2026,Pupa Vamp! Lip Pencil Matita 2 in 1 009 Fuchsia Red,134824,4,"€ 13,65",eCharme,"€ 12,82",Sabbioni,"13,23",Ditano,"13,39",Sensation Profumerie,"13,65"
22/01/2026,22/01/2026,Pupa Vamp! Rossetto 115 Dream,137386,5,"€ 14,89",eCharme,"€ 13,97",Ideabellezza,14,Sabbioni,"14,43",Farmacia Soccavo,"14,78"
22/01/2026,22/01/2026,Pupa Wonder Me 3 In 1 Correttore Multifunzione 040 Intense Warm Beige,157978,3,"€ 14,24",Pharmasi,"€ 13,36",Sabbioni,"13,8",Sensation Profumerie,"14,24",Marisa Profumerie,15
22/01/2026,22/01/2026,Pupa Wonder Me Fondotinta Fluido 050 Deep Sand,132054,8,"€ 16,84",Amazon,"€ 12,93",Pharmasi,"15,8",eCharme,"15,8",Bontempo Profumi,"16,2"
22/01/2026,22/01/2026,Salvatore Ferragamo Signorina Unica Eau de Parfum 30ml,152825,7,"€ 39,00",Notino,"€ 19,60",eCharme,"32,5",Pharmasi,"33,61",Farmacia Soccavo,"34,47"
22/01/2026,22/01/2026,Sensai Cellular Performance Cream 40ml,143618,5,"€ 120,54",Amazon,"€ 117,99",Parfumdreams,"118,34",Parfumdreams,"118,34",Profumeria Ideale,"119,13"
22/01/2026,22/01/2026,Sensai Silky Purifying Cleansing Oil 150ml,143681,4,"€ 45,92",Parfumdreams,"€ 39,20",Notino,"41,1",Profumeria Ideale,"45,35",Sensation Profumerie,"45,92"
22/01/2026,22/01/2026,Shiseido Benefiance Wrinkle Smoothing Cream Enriched 50ml,124108,12,"€ 84,00",Flaconi,"€ 64,89",PepinoShop,72,eCharme,"73,2",ProfumeriaWeb,"73,89"
22/01/2026,22/01/2026,Shiseido Energizing Moisturizer Extra Light Fluid 100ml,132573,14,"€ 46,20",Flaconi,"€ 39,34",Parfumdreams,"39,34",PepinoShop,"39,6",eCharme,"40,26"
22/01/2026,22/01/2026,Shiseido Men Detergente Viso 125ml,132571,13,"€ 28,00",Flaconi,"€ 21,52",Ditano,"23,41",PepinoShop,24,eCharme,"24,4"
22/01/2026,22/01/2026,Shiseido Men Total Revitalizer Eye crema 15ml,137418,15,"€ 53,20",Jasmine Parfums,"€ 35,90",Ditano,"45,36",Parfumdreams,"45,6",Flaconi,"45,6"
22/01/2026,22/01/2026,Shiseido ModernMatte Powder Rossetto 529 Cocktail Hour,129398,2,"€ 23,80",Sabbioni,"€ 23,12",Sensation Profumerie,"23,8",Profumerie Cipria,"25,5",-,-
22/01/2026,22/01/2026,Shiseido ModernMatte Powder Rossetto 531 Shadow Dancer,129400,1,"€ 15,00",Sensation Profumerie,"€ 15,00",1000 Farmacie,"25,79",-,-,-,-
22/01/2026,22/01/2026,Shiseido Overnight Wrinkle Resisting Crema 50ml,130935,16,"€ 86,10",Jasmine Parfums,"€ 55,90",Flaconi,"59,99",My Beauty Self,65,Ditano,"71,46"
22/01/2026,22/01/2026,Shiseido Synchro Skin Self-Refreshing Correttore 102 Fair,126787,4,"€ 28,00",PepinoShop,"€ 24,00",Ideabellezza,"26,1",Bontempo Profumi,"27,21",Sensation Profumerie,28
22/01/2026,22/01/2026,Shiseido Synchro Skin Self-Refreshing Fondotinta 160 Shell,126764,3,"€ 38,50",eCharme,"€ 37,21",eCharme,"38,43",Sensation Profumerie,"38,5",Flaconi,"38,99"
22/01/2026,22/01/2026,Shiseido Synchro Skin Self-Refreshing Fondotinta 510 Suede,126778,4,"€ 38,50",Econviene,"€ 27,50",PepinoShop,33,eCharme,"38,43",Sensation Profumerie,"38,5"
22/01/2026,22/01/2026,Shiseido Total Revitalizer Crema,137416,16,"€ 72,80",Jasmine Parfums,"€ 52,90",Flaconi,"57,49",Redcare,"58,45",Ditano,"60,99"
22/01/2026,22/01/2026,Shiseido Ultimune Power Infusing Concentrate Siero 75ml Ricarica,159668,16,"€ 119,00",Flaconi,"€ 90,49",PepinoShop,102,Parfumdreams,"102,76",eCharme,"103,7"
22/01/2026,22/01/2026,Shiseido VisionAiry Gel Lipstick 204 Scarlet Rush,120449,1,"€ 15,00",Sensation Profumerie,"€ 15,00",-,-,-,-,-,-
22/01/2026,22/01/2026,Shiseido Vital Perfection LiftDefine Radiance Siero 40ml,132569,16,"€ 111,30",Casa del Profumo,"€ 63,95",Flaconi,"75,17",Flaconi,"86,89",PepinoShop,"92,4"
22/01/2026,22/01/2026,Shiseido Vital Perfection Uplifting and Firming Eye Crema 15ml,130936,3,"€ 67,20",Jasmine Parfums,"€ 61,90",Profumeria Dragone,"67,2",Profumerie Cipria,"67,2",Sensation Profumerie,"67,2"
22/01/2026,22/01/2026,Shiseido Waso Koshirice Tinted Spot Treatment Correttore Natural Honey,134216,4,"€ 22,40",eCharme,"€ 19,52",Bontempo Profumi,"19,72",Sabbioni,"21,76",Sensation Profumerie,"22,4"
22/01/2026,22/01/2026,Shiseido Waso Shikulime Gel to Oil Cleanser 125ml,134209,10,"€ 25,20",Jasmine Parfums,"€ 17,90",Parfumdreams,"21,84",Flaconi,"21,84",eCharme,"21,96"
22/01/2026,22/01/2026,Shiseido Waso Yuzu-C Beauty Sleeping Maschera 50ml,134212,14,"€ 33,60",Jasmine Parfums,"€ 22,90",Parfumdreams,"28,61",Flaconi,"28,61",PepinoShop,"28,8"
22/01/2026,22/01/2026,Sisley Soir de Lune Eau de Parfum 50ml,109363,8,"€ 137,67",Brasty,"€ 109,25",Profumo Mania,"110,7",Parfumdreams,"122,5",Profumeria Ideale,"133,03"
22/01/2026,22/01/2026,Thierry Mugler Cofanetto Alien Latte Corpo + Profumo 30ml + Pennello Profumo,164438,5,"€ 99,00",Profumerie Sergnese,"€ 83,72",Notino,"91,6",Sabbioni,"92,75",Profumo Mania,"96,5"
22/01/2026,22/01/2026,Thierry Mugler Alien Extraintense Eau de Parfum 30ml,158956,5,"€ 62,42",Parfumdreams,"€ 59,19",ProfumeriaWeb,"59,61",Sabbioni,"61,42",Flaconi,62
22/01/2026,22/01/2026,Tom Ford Soleil Blanc Eau de Parfum 30ml,146615,4,"€ 120,00",Casa del Profumo,"€ 94,95",Brasty,"108,24",Bontempo Profumi,"115,9",Sensation Profumerie,120
22/01/2026,22/01/2026,Valentino Born in Roma Donna Eau de Parfum 50ml,126967,9,"€ 90,16",Profumerie Cipria,"€ 75,00",Profumerie Sergnese,"81,19",Lombardi Profumerie,"81,9",Brasty,"83,02"
22/01/2026,22/01/2026,Valentino Born In Roma Uomo Eau de Toilette 50ml,126970,9,"€ 66,50",Profumerie Sergnese,"€ 59,74",Bontempo Profumi,"61,73",Ideabellezza,"63,2",Parfumdreams,"63,33"
22/01/2026,22/01/2026,Versace Eros Najim Pour Homme Parfum 200ml,163314,6,"€ 146,30",PepinoShop,"€ 125,40",Sabbioni,"133,76",Bontempo Profumi,"134,9",Rizzi Profumerie,"135,52"
22/01/2026,22/01/2026,Versace Eros Najim Pour Homme Parfum 50ml,163312,11,"€ 86,80",PepinoShop,"€ 74,40",Brasty,"77,66",Sabbioni,"79,36",Greta Profumerie,"80,6"
22/01/2026,22/01/2026,Viktor & Rolf Spicebomb Extreme 50ml,135942,3,"€ 57,95",Casa del Profumo,"€ 52,95",Parfumdreams,57,Sensation Profumerie,"57,95",eCharme,"61,75"
22/01/2026,22/01/2026,Yves Saint Laurent Black Opium Eau de Parfum Glitter 30ml,158925,8,"€ 64,96",Greta Profumerie,"€ 57,54",Bontempo Profumi,"59,07",Notino,"60,6",Sabbioni,"61,06"
22/01/2026,22/01/2026,Yves Saint Laurent Black Opium Le Parfum 50ml,144977,9,"€ 107,03",Brasty,"€ 86,90",Parfumdreams,"87,76",Bontempo Profumi,"92,5",Greta Profumerie,"92,56"
22/01/2026,22/01/2026,Yves Saint Laurent Libre Flowers & Flames Eau de Parfum 30ml,156430,10,"€ 67,83",Parfumdreams,"€ 55,17",Bontempo Profumi,"56,49",Flaconi,"56,69",Greta Profumerie,"59,82"
22/01/2026,22/01/2026,Yves Saint Laurent Libre Flowers & Flames Eau de Parfum 90ml,156432,10,"€ 130,76",Brasty,"€ 104,27",Notino,"106,88",Bontempo Profumi,"106,9",Marisa Profumerie,109
22/01/2026,22/01/2026,Yves Saint Laurent Libre Intense Eau de Parfum 50ml,130326,15,"€ 104,23",Jasmine Parfums,"€ 78,90",Brasty,"79,91",Parfumdreams,"89,04",Profumerie Sergnese,91
22/01/2026,22/01/2026,Yves Saint Laurent Libre Le Parfum 90ml,142016,13,"€ 150,36",Brasty,"€ 108,46",Jasmine Parfums,"115,9",Casa del Profumo,"117,95",Flaconi,"125,68"
22/01/2026,22/01/2026,Yves Saint Laurent Make Me Blush Bold Blurring in Polvere 44 Nude Lavalliere,158938,3,"€ 38,43",Parfumdreams,"€ 32,24",Flaconi,"33,85",Sensation Profumerie,"38,43",Bontempo Profumi,"39,05"
22/01/2026,22/01/2026,Yves Saint Laurent Myslf Eau de Parfum Ricarica 150ml,147437,11,"€ 125,16",Parfumdreams,"€ 99,19",Notino,"99,36",Flaconi,"104,15",Greta Profumerie,"110,43"
22/01/2026,22/01/2026,Yves Saint Laurent Touche Éclat Blur Primer 01 Rose,102495,5,"€ 39,76",Parfumdreams,"€ 32,95",Ideabellezza,"34,1",Greta Profumerie,"36,36",Sabbioni,"37,38"
22/01/2026,22/01/2026,Yves Saint Laurent Volume Effet Faux Cils Waterproof Mascara 01 Charcoal Black,101709,12,"€ 31,50",Casa del Profumo,"€ 27,95",Bontempo Profumi,"28,06",Ideabellezza,"28,5",Parfumdreams,"29,16"
23/01/2026,22/01/2026,Yves Saint Laurent Y Eau de Parfum Intense 100ml,144983,10,"€ 114,03",Fragranzia,"€ 92,00",Bontempo Profumi,"93,14",Brasty,"93,83",Parfumdreams,"94,23"
23/01/2026,23/01/2026,Acqua di Parma Sakura Eau de Parfum 180ml,128904,3,"€ 264,00",Brasty,"€ 178,46",Sensation Profumerie,264,Monook,264,Farmacia Loreto,"314,4"
23/01/2026,23/01/2026,Calvin Klein CK Nude Vanilla Hair & Body Perfume Mist 236ml,164156,4,"€ 19,90",Flaconi,"€ 18,40",Marisa Profumerie,19,eCharme,"19,89",Sensation Profumerie,"19,9"
23/01/2026,23/01/2026,Carolina Herrera Good Girl Blush Eau de Parfum 80ml,146001,3,"€ 104,39",Casa del Profumo,"€ 89,95",Brasty,"102,15",Sensation Profumerie,"104,39",Greta Profumerie,"104,4"
23/01/2026,23/01/2026,Carolina Herrera Good Girl Eau de Parfum 30ml,138164,3,"€ 50,53",Profumerie Mallardo,"€ 48,00",eCharme,"50,33",Sensation Profumerie,"50,53",Greta Profumerie,"51,33"
23/01/2026,23/01/2026,Chanel Allure Homme Lozione Dopobarba 100ml,156835,1,"€ 63,75",Sensation Profumerie,"€ 63,75",Pinalli,75,Marionnaud,"84,9",-,-
23/01/2026,23/01/2026,Chanel Bleu De Chanel Eau de Parfum 100ml,167835,5,"€ 113,76",My Beauty Self,"€ 100,75",Profumerie Mallardo,"109,99",Profumerie Mallardo,110,Sensation Profumerie,"113,76"
23/01/2026,23/01/2026,Chanel Bleu De Chanel Parfum 100ml,118733,2,"€ 135,88",Profumerie Mallardo,"€ 130,00",Sensation Profumerie,"135,88",Sabbioni,"146,25",Pinalli,172
23/01/2026,23/01/2026,Chanel Chance Eau de Parfum 35ml,168286,4,"€ 68,73",Profumerie Mallardo,"€ 65,50",Marionnaud,"67,13",Sensation Profumerie,"67,15",Sensation Profumerie,"68,73"
23/01/2026,23/01/2026,Chanel Chance Splendide Eau de Parfum 100ml,167834,4,"€ 132,72",Profumerie Mallardo,"€ 129,89",Profumerie Mallardo,"129,89",Sensation Profumerie,"132,72",Sensation Profumerie,"132,72"
23/01/2026,23/01/2026,Chanel Coco Mademoiselle Eau de Parfum Intense 100ml,117091,2,"€ 136,67",Profumerie Mallardo,"€ 135,51",Sensation Profumerie,"136,67",Sabbioni,"147,11",Pinalli,173
23/01/2026,23/01/2026,Chanel Coco Mademoiselle Eau de Parfum Intense 50ml,117090,3,"€ 99,54",Profumerie Mallardo,"€ 97,00",Marionnaud,"98,63",Sensation Profumerie,"99,54",Sabbioni,"107,13"
23/01/2026,23/01/2026,Chanel Hydra Beauty Crema,146177,2,"€ 53,60",Profumerie Mallardo,"€ 52,00",Sensation Profumerie,"53,6",Profumerie Mallardo,54,Sensation Profumerie,56
23/01/2026,23/01/2026,Chanel Les Beiges Teint Belle Mine Naturelle Hydratation et Longue Tenue BD121,130571,2,"€ 49,80",Profumerie Mallardo,"€ 46,50",Sensation Profumerie,"49,8",Sabbioni,"51,01",-,-
23/01/2026,23/01/2026,Chanel Les Beiges Teint Belle Mine Naturelle Hydratation et Longue Tenue BD31,130567,2,"€ 49,80",Profumerie Mallardo,"€ 46,50",Sensation Profumerie,"49,8",Sabbioni,"51,01",Pinalli,60
23/01/2026,23/01/2026,Chanel N°5 Il Gel Doccia 200ml,158719,1,"€ 49,30",Sensation Profumerie,"€ 49,30",-,-,-,-,-,-
23/01/2026,23/01/2026,Chanel Rouge Allure Laque Rossetto Fluido 63 Ultimate,131831,1,"€ 41,50",Sensation Profumerie,"€ 41,50",Sabbioni,"42,51",Marionnaud,"56,9",-,-
23/01/2026,23/01/2026,Chanel Rouge Coco Flash Rossetto 118 Freeze,129165,1,"€ 41,50",Sensation Profumerie,"€ 41,50",Sabbioni,"42,51",Pinalli,50,Marionnaud,"56,9"
23/01/2026,23/01/2026,Chanel Rouge Coco Flash Rossetto 122 Play,129166,1,"€ 41,50",Sensation Profumerie,"€ 41,50",Sabbioni,"42,51",Pinalli,50,Marionnaud,"56,9"
23/01/2026,23/01/2026,Chanel Sublimage La Crème Lumière Rigenerazione Supreme e Luminosità 50g,128566,2,"€ 340,00",Profumerie Mallardo,"€ 329,11",Sensation Profumerie,340,Marionnaud,"467,9",-,-
23/01/2026,23/01/2026,Chanel Ultra Le Teint Velvet Fondotinta B10,157546,2,"€ 43,16",Profumerie Mallardo,"€ 40,50",Sensation Profumerie,"43,16",Sabbioni,"44,23",Pinalli,52
23/01/2026,23/01/2026,Chanel Ultra Le Teint Velvet Fondotinta B40,157543,2,"€ 43,16",Profumerie Mallardo,"€ 40,50",Sensation Profumerie,"43,16",Sabbioni,"44,23",Pinalli,52
23/01/2026,23/01/2026,Chanel Ultra Le Teint Velvet Fondotinta BR12,157549,2,"€ 43,16",Profumerie Mallardo,"€ 40,50",Sensation Profumerie,"43,16",Sabbioni,"44,23",Pinalli,52
23/01/2026,23/01/2026,Chanel Ultra Le Teint Velvet Fondotinta BR22,157548,2,"€ 43,16",Profumerie Mallardo,"€ 40,50",Sensation Profumerie,"43,16",Sabbioni,"44,23",Pinalli,52
23/01/2026,23/01/2026,Chanel Ultra Le Teint Velvet Fondotinta BR32,157547,2,"€ 43,16",Profumerie Mallardo,"€ 40,50",Sensation Profumerie,"43,16",Sabbioni,"44,23",Pinalli,52
23/01/2026,23/01/2026,Chloé Nomade Eau de Parfum 50ml,116983,11,"€ 68,04",Flaconi,"€ 49,04",Casa del Profumo,"49,95",Brasty,"50,65",Flaconi,52
23/01/2026,23/01/2026,Clarins Crema Corpo Super Idratante Intensa 200ml,133159,5,"€ 32,16",Casa del Profumo,"€ 24,95",Bontempo Profumi,30,Notino,"31,3",Sabbioni,"32,16"
23/01/2026,23/01/2026,Clarins Lip Comfort Oil Intense 07 Intense Red,127431,4,"€ 18,76",Bontempo Profumi,"€ 17,50",Profumeria Dragone,"17,5",Greta Profumerie,"18,48",Sensation Profumerie,"18,76"
23/01/2026,23/01/2026,Clinique High Impact Easy Liquid Liner Black,135998,3,"€ 22,10",Parfumdreams,"€ 20,41",Sensation Profumerie,"22,1",Ideabellezza,"22,1",Eterea Profumeria,"22,4"
23/01/2026,23/01/2026,Collistar Uomo Gel Doccia Tonificante 250ml,154949,2,"€ 16,20",ProfumeriaWeb,"€ 16,09",Sensation Profumerie,"16,2",Marisa Profumerie,"16,5",Gibin Profumerie,"16,58"
23/01/2026,23/01/2026,Collistar Impeccabile Waterproof Mascara 12ml,147500,5,"€ 19,20",Casa del Profumo,"€ 16,45",Bontempo Profumi,"18,53",Ideabellezza,"18,8",ProfumeriaWeb,"19,05"
23/01/2026,23/01/2026,Collistar Lift HD+ Crema Liftante Rassodante 50ml,144527,9,"€ 45,00",Farmasave,"€ 37,09",Notino,"41,6",Profumerie Mallardo,43,Bontempo Profumi,"43,81"
23/01/2026,23/01/2026,Collistar Rigenera Glow Trattamento Illuminante Anti-rughe 50ml,150973,7,"€ 45,00",Marconifarma,"€ 35,35",Profumerie Mallardo,43,Bontempo Profumi,"43,81",Marisa Profumerie,"44,2"
23/01/2026,23/01/2026,Collistar Rossetto Puro Refill 28 Rosa Pesca,137285,1,"€ 15,00",Sensation Profumerie,"€ 15,00",Bontempo Profumi,"15,12",Ditano,"15,93",-,-
23/01/2026,23/01/2026,Collistar Rossetto Unico Tenuta Perfetta 08 Geranio,117561,2,"€ 17,40",Bontempo Profumi,"€ 17,38",Sensation Profumerie,"17,4",Marisa Profumerie,"18,8",Anelli Profumeria,"18,9"
23/01/2026,23/01/2026,Collistar Rossetto Unico Tenuta Perfetta 12 Scarlatto,117565,2,"€ 17,40",Econviene,"€ 14,50",Sensation Profumerie,"17,4",Bontempo Profumi,"17,9",Marisa Profumerie,"18,8"
23/01/2026,23/01/2026,Collistar Rossetto Unico Tenuta Perfetta 13 Carminio,117566,3,"€ 17,40",Econviene,"€ 14,50",Ditano,"17,4",Sensation Profumerie,"17,4",Bontempo Profumi,"17,9"
23/01/2026,23/01/2026,Collistar Rossetto Unico Tenuta Perfetta 15 Dalia,117568,1,"€ 17,40",Sensation Profumerie,"€ 17,40",Bontempo Profumi,"17,9",Ideabellezza,"17,9",Farmacia Loreto,"18,7"
23/01/2026,23/01/2026,Collistar Rossetto Unico Tenuta Perfetta 16 Rubino Metallico,117569,2,"€ 17,40",Notino,"€ 17,00",Sensation Profumerie,"17,4",Bontempo Profumi,"17,9",Anelli Profumeria,"18,9"
23/01/2026,23/01/2026,Collistar Solo Per I Tuoi Occhi Ombretto Stylo Lunghissima Tenuta 5 Bronzo,123023,4,"€ 13,80",Notino,"€ 10,80",Ideabellezza,"13,4",ProfumeriaWeb,"13,7",Sensation Profumerie,"13,8"
23/01/2026,23/01/2026,Diego dalla Palma Amico Frizz Crema Anticrespo 150ml,164218,1,"€ 14,00",eCharme,"€ 14,00",Sensation Profumerie,14,Ideabellezza,"17,9",Pinalli,"20,5"
23/01/2026,23/01/2026,Diego dalla Palma Amico Frizz Maschera Anticrespo 200ml,164217,2,"€ 16,10",Farmacia Loreto,"€ 15,78",Greta Profumerie,"16,1",eCharme,"16,1",Sensation Profumerie,"16,1"
23/01/2026,23/01/2026,Diego dalla Palma Amico Frizz Shampoo Anticrespo 250ml,164216,1,"€ 12,60",eCharme,"€ 12,60",Sensation Profumerie,"12,6",Greta Profumerie,"12,6",Meafarma,"13,17"
23/01/2026,23/01/2026,Diego dalla Palma It's a Filter! Fondotinta Perfezionatore Levigante 272N. Beige Chiaro,165937,4,"€ 32,20",Ideabellezza,"€ 29,90",Farmacia Soccavo,30,Sabbioni,"30,82",Sensation Profumerie,"32,2"
23/01/2026,23/01/2026,Diego dalla Palma Lisciospaghetto Siero Rimpolpante 30ml,161009,7,"€ 14,00",1000 Farmacie,"€ 3,49",Marionnaud,"3,92",Pharmasi,"13,03",Farmacia Soccavo,"13,14"
23/01/2026,23/01/2026,Diego dalla Palma Makeupstudio Fondotinta Alta Coprenza Lunga Tenuta 215 Beige Nocciola,103957,2,"€ 28,00",Sabbioni,"€ 26,80",Sensation Profumerie,28,Amoretti Profumi,30,Amazon,"34,4"
